Height_mm,Area_mm2,X_centroid_translated,Y_centroid_translated,FARO_major_angle_X,FARO_minor_angle_Y,Aligned_major_angle_X,Aligned_minor_angle_Y,Major_axis_change,Minor_axis_change,Major_axis_change_str,Minor_axis_change_str,Translation_X,Translation_Y,eccentricity_mm,angle_from_bottom_deg
176,219042.15,-4.4921,1.5888,78.46,78.46,0.62,0.62,77.84,77.84,78.46→0.62 (Δ=77.84),78.46→0.62 (Δ=77.84),70.79,252.31,4.4921,1.824761315959334
177,217795.19,-4.2509,1.1747,76.2,76.2,2.88,2.88,73.32,73.32,76.20→2.88 (Δ=73.32),76.20→2.88 (Δ=73.32),70.79,252.31,4.2509,1.714689524451484
178,218054.7,-4.5009,1.5986,77.67,77.67,1.41,1.41,76.26,76.26,77.67→1.41 (Δ=76.26),77.67→1.41 (Δ=76.26),70.79,252.31,4.5009,1.8027794839997764
179,218504.12,-5.0549,1.8898,77.47,77.47,1.61,1.61,75.86,75.86,77.47→1.61 (Δ=75.86),77.47→1.61 (Δ=75.86),70.79,252.31,5.0549,2.0104552787438807
180,217303.3,-4.9842,2.1751,77.04,77.04,2.05,2.05,74.99,74.99,77.04→2.05 (Δ=74.99),77.04→2.05 (Δ=74.99),70.79,252.31,4.9842,1.9686981380563173
181,216889.84,-4.5351,2.4285,76.86,76.86,2.23,2.23,74.63,74.63,76.86→2.23 (Δ=74.63),76.86→2.23 (Δ=74.63),70.79,252.31,4.5351,1.779168266359568
182,218103.89,-5.3416,2.0875,76.76,76.76,2.33,2.33,74.43,74.43,76.76→2.33 (Δ=74.43),76.76→2.33 (Δ=74.43),70.79,252.31,5.3416,2.081064886872874
183,217535.92,-5.5659,1.9551,79.23,79.23,0.15,0.15,79.08,79.08,79.23→0.15 (Δ=79.08),79.23→0.15 (Δ=79.08),70.79,252.31,5.5659,2.1537321845965107
184,218023.53,-5.8324,2.4759,79.02,79.02,0.06,0.06,78.97,78.97,79.02→0.06 (Δ=78.97),79.02→0.06 (Δ=78.97),70.79,252.31,5.8324,2.2416200391997396
185,217954.07,-5.8797,2.1297,75.73,75.73,3.35,3.35,72.38,72.38,75.73→3.35 (Δ=72.38),75.73→3.35 (Δ=72.38),70.79,252.31,5.8797,2.244730772315738
186,217809.65,-5.4528,2.3529,77.54,77.54,1.54,1.54,76.0,76.0,77.54→1.54 (Δ=76.00),77.54→1.54 (Δ=76.00),70.79,252.31,5.4528,2.0681240442127273
187,218036.69,-5.8359,2.601,76.19,76.19,2.89,2.89,73.29,73.29,76.19→2.89 (Δ=73.29),76.19→2.89 (Δ=73.29),70.79,252.31,5.8359,2.1987387155479654
188,217342.52,-4.7863,1.7983,79.25,79.25,0.17,0.17,79.08,79.08,79.25→0.17 (Δ=79.08),79.25→0.17 (Δ=79.08),70.79,252.31,4.7863,1.7917998964947648
189,216637.32,-4.4876,1.839,78.17,78.17,0.91,0.91,77.26,77.26,78.17→0.91 (Δ=77.26),78.17→0.91 (Δ=77.26),70.79,252.31,4.4876,1.669141550815262
190,215495.61,-3.987,1.5542,77.25,77.25,1.84,1.84,75.41,75.41,77.25→1.84 (Δ=75.41),77.25→1.84 (Δ=75.41),70.79,252.31,3.987,1.473470392009104
191,215750.07,-4.3291,1.7741,78.66,78.66,0.42,0.42,78.24,78.24,78.66→0.42 (Δ=78.24),78.66→0.42 (Δ=78.24),70.79,252.31,4.3291,1.5895866474404814
192,216088.7,-3.3447,1.4891,79.6,79.6,0.52,0.52,79.08,79.08,79.60→0.52 (Δ=79.08),79.60→0.52 (Δ=79.08),70.79,252.31,3.3447,1.2204344581924125
193,215167.21,-2.4888,1.8816,76.58,76.58,2.51,2.51,74.07,74.07,76.58→2.51 (Δ=74.07),76.58→2.51 (Δ=74.07),70.79,252.31,2.4888,0.9024426830015462
194,214902.64,-2.2147,1.9523,77.9,77.9,1.18,1.18,76.71,76.71,77.90→1.18 (Δ=76.71),77.90→1.18 (Δ=76.71),70.79,252.31,2.2147,0.7980173425067938
195,215182.97,-2.9197,1.8375,77.38,77.38,1.7,1.7,75.69,75.69,77.38→1.70 (Δ=75.69),77.38→1.70 (Δ=75.69),70.79,252.31,2.9197,1.0454245167760237
196,215372.28,-3.8144,2.0495,76.36,76.36,2.72,2.72,73.64,73.64,76.36→2.72 (Δ=73.64),76.36→2.72 (Δ=73.64),70.79,252.31,3.8144,1.357193441519246
197,214588.52,-3.3389,2.0334,78.23,78.23,0.85,0.85,77.39,77.39,78.23→0.85 (Δ=77.39),78.23→0.85 (Δ=77.39),70.79,252.31,3.3389,1.1807271409172988
198,214767.34,-4.4571,2.2514,75.93,75.93,3.16,3.16,72.77,72.77,75.93→3.16 (Δ=72.77),75.93→3.16 (Δ=72.77),70.79,252.31,4.4571,1.5663153350923713
199,214953.76,-4.5117,2.3596,77.4,77.4,1.69,1.69,75.71,75.71,77.40→1.69 (Δ=75.71),77.40→1.69 (Δ=75.71),70.79,252.31,4.5117,1.5758303963673375
200,215911.77,-4.5112,2.0743,78.16,78.16,0.92,0.92,77.24,77.24,78.16→0.92 (Δ=77.24),78.16→0.92 (Δ=77.24),70.79,252.31,4.5112,1.5661111870916995
201,216035.19,-4.8551,2.0852,75.56,75.56,3.53,3.53,72.03,72.03,75.56→3.53 (Δ=72.03),75.56→3.53 (Δ=72.03),70.79,252.31,4.8551,1.675285905672785
202,216711.05,-4.3684,1.8604,76.7,76.7,2.38,2.38,74.32,74.32,76.70→2.38 (Δ=74.32),76.70→2.38 (Δ=74.32),70.79,252.31,4.3684,1.498406106942176
203,215360.71,-4.8097,1.8773,75.6,75.6,3.48,3.48,72.12,72.12,75.60→3.48 (Δ=72.12),75.60→3.48 (Δ=72.12),70.79,252.31,4.8097,1.6398824870116833
204,216009.4,-3.716,1.5856,76.93,76.93,2.15,2.15,74.78,74.78,76.93→2.15 (Δ=74.78),76.93→2.15 (Δ=74.78),70.79,252.31,3.716,1.2596261177855856
205,215356.99,-3.6338,1.4882,77.75,77.75,1.33,1.33,76.42,76.42,77.75→1.33 (Δ=76.42),77.75→1.33 (Δ=76.42),70.79,252.31,3.6338,1.2245276646405696
206,215596.43,-3.384,1.5024,79.93,79.93,0.85,0.85,79.08,79.08,79.93→0.85 (Δ=79.08),79.93→0.85 (Δ=79.08),70.79,252.31,3.384,1.1337053412123694
207,214548.92,-3.519,1.4723,78.52,78.52,0.57,0.57,77.95,77.95,78.52→0.57 (Δ=77.95),78.52→0.57 (Δ=77.95),70.79,252.31,3.519,1.1720681573328915
208,213502.4,-2.3959,1.0108,77.1,77.1,1.99,1.99,75.11,75.11,77.10→1.99 (Δ=75.11),77.10→1.99 (Δ=75.11),70.79,252.31,2.3959,0.7934461431732531
209,213342.87,-2.9736,0.9361,78.03,78.03,1.05,1.05,76.98,76.98,78.03→1.05 (Δ=76.98),78.03→1.05 (Δ=76.98),70.79,252.31,2.9736,0.9790698076289867
210,213308.52,-2.5193,1.2621,77.45,77.45,1.63,1.63,75.82,75.82,77.45→1.63 (Δ=75.82),77.45→1.63 (Δ=75.82),70.79,252.31,2.5193,0.8247730683712231
211,213301.3,-1.9085,1.6801,78.52,78.52,0.56,0.56,77.96,77.96,78.52→0.56 (Δ=77.96),78.52→0.56 (Δ=77.96),70.79,252.31,1.9085,0.6212767585195748
212,213237.29,-3.1102,1.6646,76.83,76.83,2.26,2.26,74.57,74.57,76.83→2.26 (Δ=74.57),76.83→2.26 (Δ=74.57),70.79,252.31,3.1102,1.006683593075884
213,213303.64,-3.2451,2.2135,76.94,76.94,2.14,2.14,74.8,74.8,76.94→2.14 (Δ=74.80),76.94→2.14 (Δ=74.80),70.79,252.31,3.2451,1.044437860837151
214,214428.19,-3.6041,1.8814,80.51,80.51,1.43,1.43,79.08,79.08,80.51→1.43 (Δ=79.08),80.51→1.43 (Δ=79.08),70.79,252.31,3.6041,1.1534738574613401
215,213213.67,-3.8949,1.9918,77.28,77.28,1.81,1.81,75.47,75.47,77.28→1.81 (Δ=75.47),77.28→1.81 (Δ=75.47),70.79,252.31,3.8949,1.239591733678892
216,213935.61,-4.6169,1.8119,78.1,78.1,0.98,0.98,77.12,77.12,78.10→0.98 (Δ=77.12),78.10→0.98 (Δ=77.12),70.79,252.31,4.6169,1.4611687038467176
217,214492.27,-4.1591,1.6711,78.89,78.89,0.19,0.19,78.7,78.7,78.89→0.19 (Δ=78.70),78.89→0.19 (Δ=78.70),70.79,252.31,4.1591,1.3091066365493382
218,214382.77,-4.3678,1.7622,77.46,77.46,1.62,1.62,75.84,75.84,77.46→1.62 (Δ=75.84),77.46→1.62 (Δ=75.84),70.79,252.31,4.3678,1.3672622993992127
219,214795.98,-4.3708,1.8956,77.46,77.46,1.62,1.62,75.83,75.83,77.46→1.62 (Δ=75.83),77.46→1.62 (Δ=75.83),70.79,252.31,4.3708,1.360767967609995
220,215157.3,-4.2011,1.6102,79.47,79.47,0.39,0.39,79.08,79.08,79.47→0.39 (Δ=79.08),79.47→0.39 (Δ=79.08),70.79,252.31,4.2011,1.3008861419190196
221,215541.18,-4.3484,1.6122,76.82,76.82,2.26,2.26,74.57,74.57,76.82→2.26 (Δ=74.57),76.82→2.26 (Δ=74.57),70.79,252.31,4.3484,1.3392451189251444
222,214957.18,-4.0116,2.0898,76.56,76.56,2.52,2.52,74.04,74.04,76.56→2.52 (Δ=74.04),76.56→2.52 (Δ=74.04),70.79,252.31,4.0116,1.2289438488918292
223,215490.24,-4.9274,2.2969,80.2,80.2,1.11,1.11,79.08,79.08,80.20→1.11 (Δ=79.08),80.20→1.11 (Δ=79.08),70.79,252.31,4.9274,1.5013542818066525
224,215635.32,-4.6471,2.5216,78.89,78.89,0.19,0.19,78.69,78.69,78.89→0.19 (Δ=78.69),78.89→0.19 (Δ=78.69),70.79,252.31,4.6471,1.4084951309357117
225,215732.34,-4.7719,2.4357,77.32,77.32,1.77,1.77,75.55,75.55,77.32→1.77 (Δ=75.55),77.32→1.77 (Δ=75.55),70.79,252.31,4.7719,1.4386961326300916
226,215931.77,-6.0691,2.547,78.04,78.04,1.04,1.04,77.0,77.0,78.04→1.04 (Δ=77.00),78.04→1.04 (Δ=77.00),70.79,252.31,6.0691,1.8199835262320352
227,217096.03,-5.9423,2.228,76.68,76.68,2.41,2.41,74.27,74.27,76.68→2.41 (Δ=74.27),76.68→2.41 (Δ=74.27),70.79,252.31,5.9423,1.7727086705767763
228,216563.07,-5.7377,2.3344,76.35,76.35,2.74,2.74,73.61,73.61,76.35→2.74 (Δ=73.61),76.35→2.74 (Δ=73.61),70.79,252.31,5.7377,1.7028455714730917
229,217308.53,-6.3273,2.3225,76.57,76.57,2.51,2.51,74.05,74.05,76.57→2.51 (Δ=74.05),76.57→2.51 (Δ=74.05),70.79,252.31,6.3273,1.8680367179516166
230,217854.98,-5.8228,1.9718,77.1,77.1,1.99,1.99,75.11,75.11,77.10→1.99 (Δ=75.11),77.10→1.99 (Δ=75.11),70.79,252.31,5.8228,1.7103731279990637
231,218335.1,-5.5658,1.9422,78.21,78.21,0.87,0.87,77.34,77.34,78.21→0.87 (Δ=77.34),78.21→0.87 (Δ=77.34),70.79,252.31,5.5658,1.6265876176740848
232,218330.3,-5.868,2.2806,77.67,77.67,1.42,1.42,76.25,76.25,77.67→1.42 (Δ=76.25),77.67→1.42 (Δ=76.25),70.79,252.31,5.868,1.7061535639197438
233,218720.55,-4.8325,2.0367,77.78,77.78,1.3,1.3,76.48,76.48,77.78→1.30 (Δ=76.48),77.78→1.30 (Δ=76.48),70.79,252.31,4.8325,1.3981156385646512
234,219271.68,-5.0972,1.5879,76.71,76.71,2.38,2.38,74.33,74.33,76.71→2.38 (Δ=74.33),76.71→2.38 (Δ=74.33),70.79,252.31,5.0972,1.4672573037430585
235,218808.88,-4.9191,2.1491,77.99,77.99,1.09,1.09,76.91,76.91,77.99→1.09 (Δ=76.91),77.99→1.09 (Δ=76.91),70.79,252.31,4.9191,1.4089342845766133
236,217967.56,-4.8177,2.0185,79.97,79.97,0.88,0.88,79.08,79.08,79.97→0.88 (Δ=79.08),79.97→0.88 (Δ=79.08),70.79,252.31,4.8177,1.3730399751624496
237,217608.11,-3.8541,1.8093,75.5,75.5,3.58,3.58,71.92,71.92,75.50→3.58 (Δ=71.92),75.50→3.58 (Δ=71.92),70.79,252.31,3.8541,1.093053830793684
238,217203.53,-3.5478,1.8853,78.09,78.09,0.99,0.99,77.1,77.1,78.09→0.99 (Δ=77.10),78.09→0.99 (Δ=77.10),70.79,252.31,3.5478,1.0012476568248816
239,216071.4,-3.7635,1.5893,78.9,78.9,0.18,0.18,78.72,78.72,78.90→0.18 (Δ=78.72),78.90→0.18 (Δ=78.72),70.79,252.31,3.7635,1.0569029793756044
240,216348.28,-3.0545,1.939,78.51,78.51,0.58,0.58,77.93,77.93,78.51→0.58 (Δ=77.93),78.51→0.58 (Δ=77.93),70.79,252.31,3.0545,0.8536439459869891
241,215258.41,-3.8576,2.3805,77.04,77.04,2.05,2.05,74.99,74.99,77.04→2.05 (Δ=74.99),77.04→2.05 (Δ=74.99),70.79,252.31,3.8576,1.0728076159530053
242,215875.95,-3.7232,2.1848,77.05,77.05,2.03,2.03,75.02,75.02,77.05→2.03 (Δ=75.02),77.05→2.03 (Δ=75.02),70.79,252.31,3.7232,1.0304379053480166
243,216348.17,-3.5823,2.3117,78.35,78.35,0.73,0.73,77.62,77.62,78.35→0.73 (Δ=77.62),78.35→0.73 (Δ=77.62),70.79,252.31,3.5823,0.9866845235186968
244,215686.62,-4.298,2.356,78.15,78.15,0.93,0.93,77.22,77.22,78.15→0.93 (Δ=77.22),78.15→0.93 (Δ=77.22),70.79,252.31,4.298,1.1780983487218348
245,216208.85,-3.8904,1.7827,79.4,79.4,0.32,0.32,79.08,79.08,79.40→0.32 (Δ=79.08),79.40→0.32 (Δ=79.08),70.79,252.31,3.8904,1.0613238359605743
246,217218.78,-4.2444,2.3988,79.32,79.32,0.23,0.23,79.08,79.08,79.32→0.23 (Δ=79.08),79.32→0.23 (Δ=79.08),70.79,252.31,4.2444,1.1523858467056454
247,216574.58,-4.4963,2.3021,78.44,78.44,0.65,0.65,77.79,77.79,78.44→0.65 (Δ=77.79),78.44→0.65 (Δ=77.79),70.79,252.31,4.4963,1.2150018700225553
248,216257.43,-4.5715,2.5007,79.69,79.69,0.6,0.6,79.08,79.08,79.69→0.60 (Δ=79.08),79.69→0.60 (Δ=79.08),70.79,252.31,4.5715,1.2295185415624839
249,215802.23,-4.3563,2.2948,77.79,77.79,1.29,1.29,76.5,76.5,77.79→1.29 (Δ=76.50),77.79→1.29 (Δ=76.50),70.79,252.31,4.3563,1.166182878713896
250,215681.63,-4.0538,2.2131,80.15,80.15,1.07,1.07,79.08,79.08,80.15→1.07 (Δ=79.08),80.15→1.07 (Δ=79.08),70.79,252.31,4.0538,1.0801772691546794
251,216388.56,-3.7834,2.2488,79.24,79.24,0.16,0.16,79.08,79.08,79.24→0.16 (Δ=79.08),79.24→0.16 (Δ=79.08),70.79,252.31,3.7834,1.0034754054069799
252,215201.66,-3.3072,2.1609,78.49,78.49,0.6,0.6,77.89,77.89,78.49→0.60 (Δ=77.89),78.49→0.60 (Δ=77.89),70.79,252.31,3.3072,0.8731517646513265
253,214826.4,-4.3188,1.7307,78.62,78.62,0.46,0.46,78.16,78.16,78.62→0.46 (Δ=78.16),78.62→0.46 (Δ=78.16),70.79,252.31,4.3188,1.1349387503473685
254,215397.28,-4.0108,2.6342,77.1,77.1,1.99,1.99,75.11,75.11,77.10→1.99 (Δ=75.11),77.10→1.99 (Δ=75.11),70.79,252.31,4.0108,1.0492065075436177
255,215268.84,-4.5203,2.781,78.32,78.32,0.77,0.77,77.55,77.55,78.32→0.77 (Δ=77.55),78.32→0.77 (Δ=77.55),70.79,252.31,4.5203,1.1770803395340417
256,215856.2,-5.0213,2.5528,77.52,77.52,1.57,1.57,75.95,75.95,77.52→1.57 (Δ=75.95),77.52→1.57 (Δ=75.95),70.79,252.31,5.0213,1.3015828332248003
257,214638.02,-5.3158,2.9646,76.18,76.18,2.9,2.9,73.28,73.28,76.18→2.90 (Δ=73.28),76.18→2.90 (Δ=73.28),70.79,252.31,5.3158,1.371687902041875
258,215936.6,-5.5643,2.8375,79.32,79.32,0.24,0.24,79.08,79.08,79.32→0.24 (Δ=79.08),79.32→0.24 (Δ=79.08),70.79,252.31,5.5643,1.4293487283412873
259,216831.49,-5.751,3.4862,77.51,77.51,1.57,1.57,75.94,75.94,77.51→1.57 (Δ=75.94),77.51→1.57 (Δ=75.94),70.79,252.31,5.751,1.4706948978592786
260,216048.95,-5.4887,2.9418,77.8,77.8,1.28,1.28,76.53,76.53,77.80→1.28 (Δ=76.53),77.80→1.28 (Δ=76.53),70.79,252.31,5.4887,1.3974088326896184
261,216477.78,-6.2721,2.8243,79.04,79.04,0.04,0.04,79.01,79.01,79.04→0.04 (Δ=79.01),79.04→0.04 (Δ=79.01),70.79,252.31,6.2721,1.5897019432701234
262,217534.44,-5.4284,2.5052,77.63,77.63,1.45,1.45,76.18,76.18,77.63→1.45 (Δ=76.18),77.63→1.45 (Δ=76.18),70.79,252.31,5.4284,1.3698904936704588
263,218013.59,-5.7198,2.99,77.88,77.88,1.2,1.2,76.68,76.68,77.88→1.20 (Δ=76.68),77.88→1.20 (Δ=76.68),70.79,252.31,5.7198,1.4370687516174
264,217240.35,-5.5756,2.6131,77.72,77.72,1.36,1.36,76.36,76.36,77.72→1.36 (Δ=76.36),77.72→1.36 (Δ=76.36),70.79,252.31,5.5756,1.394739061732424
265,217280.52,-4.8731,2.702,76.54,76.54,2.54,2.54,74.0,74.0,76.54→2.54 (Δ=74.00),76.54→2.54 (Δ=74.00),70.79,252.31,4.8731,1.2137665001949582
266,217479.57,-5.5062,2.7156,77.7,77.7,1.39,1.39,76.31,76.31,77.70→1.39 (Δ=76.31),77.70→1.39 (Δ=76.31),70.79,252.31,5.5062,1.3654644681419474
267,216916.88,-5.2045,2.1364,78.78,78.78,0.3,0.3,78.48,78.48,78.78→0.30 (Δ=78.48),78.78→0.30 (Δ=78.48),70.79,252.31,5.2045,1.2851115405771805
268,215703.96,-3.6273,2.0398,78.92,78.92,0.16,0.16,78.76,78.76,78.92→0.16 (Δ=78.76),78.92→0.16 (Δ=78.76),70.79,252.31,3.6273,0.8918978278272663
269,216324.58,-4.5033,2.5028,78.16,78.16,0.92,0.92,77.24,77.24,78.16→0.92 (Δ=77.24),78.16→0.92 (Δ=77.24),70.79,252.31,4.5033,1.1025138336782025
270,215923.75,-4.2066,2.301,77.42,77.42,1.67,1.67,75.75,75.75,77.42→1.67 (Δ=75.75),77.42→1.67 (Δ=75.75),70.79,252.31,4.2066,1.0255093108042417
271,215591.38,-4.8832,2.3937,78.54,78.54,0.54,0.54,78.0,78.0,78.54→0.54 (Δ=78.00),78.54→0.54 (Δ=78.00),70.79,252.31,4.8832,1.1853679302748215
272,215886.26,-5.251,2.3824,78.93,78.93,0.16,0.16,78.77,78.77,78.93→0.16 (Δ=78.77),78.93→0.16 (Δ=78.77),70.79,252.31,5.251,1.26924439922193
273,216153.48,-5.6108,2.4442,78.3,78.3,0.79,0.79,77.51,77.51,78.30→0.79 (Δ=77.51),78.30→0.79 (Δ=77.51),70.79,252.31,5.6108,1.3504858153362678
274,216468.47,-5.8752,2.4367,77.43,77.43,1.66,1.66,75.77,75.77,77.43→1.66 (Δ=75.77),77.43→1.66 (Δ=75.77),70.79,252.31,5.8752,1.4081856967543045
275,216288.67,-6.0755,2.3209,78.61,78.61,0.48,0.48,78.13,78.13,78.61→0.48 (Δ=78.13),78.61→0.48 (Δ=78.13),70.79,252.31,6.0755,1.4501090811514317
276,216519.5,-5.9821,2.6885,77.25,77.25,1.83,1.83,75.42,75.42,77.25→1.83 (Δ=75.42),77.25→1.83 (Δ=75.42),70.79,252.31,5.9821,1.421903385174562
277,216895.97,-6.1122,2.4096,79.1,79.1,0.01,0.01,79.08,79.08,79.10→0.01 (Δ=79.08),79.10→0.01 (Δ=79.08),70.79,252.31,6.1122,1.4468133269511436
278,216258.54,-5.0135,2.5302,77.23,77.23,1.86,1.86,75.37,75.37,77.23→1.86 (Δ=75.37),77.23→1.86 (Δ=75.37),70.79,252.31,5.0135,1.1819409180530769
279,216721.35,-5.3744,2.4036,79.06,79.06,0.02,0.02,79.04,79.04,79.06→0.02 (Δ=79.04),79.06→0.02 (Δ=79.04),70.79,252.31,5.3744,1.2618059587325097
280,216405.93,-4.1352,1.7843,78.52,78.52,0.56,0.56,77.96,77.96,78.52→0.56 (Δ=77.96),78.52→0.56 (Δ=77.96),70.79,252.31,4.1352,0.966967398032133
281,216681.58,-4.4419,2.3652,79.26,79.26,0.18,0.18,79.08,79.08,79.26→0.18 (Δ=79.08),79.26→0.18 (Δ=79.08),70.79,252.31,4.4419,1.0344490624538323
282,216156.3,-4.2895,2.3809,78.03,78.03,1.06,1.06,76.97,76.97,78.03→1.06 (Δ=76.97),78.03→1.06 (Δ=76.97),70.79,252.31,4.2895,0.9949212277984901
283,215826.99,-4.8254,2.6693,79.01,79.01,0.07,0.07,78.94,78.94,79.01→0.07 (Δ=78.94),79.01→0.07 (Δ=78.94),70.79,252.31,4.8254,1.1146781154275724
284,216503.27,-5.1312,2.8188,78.84,78.84,0.25,0.25,78.59,78.59,78.84→0.25 (Δ=78.59),78.84→0.25 (Δ=78.59),70.79,252.31,5.1312,1.1805401546857472
285,216742.72,-5.6735,3.312,77.9,77.9,1.18,1.18,76.72,76.72,77.90→1.18 (Δ=76.72),77.90→1.18 (Δ=76.72),70.79,252.31,5.6735,1.3000472684894246
286,216095.63,-6.067,2.8376,76.56,76.56,2.52,2.52,74.04,74.04,76.56→2.52 (Δ=74.04),76.56→2.52 (Δ=74.04),70.79,252.31,6.067,1.3846447012548913
287,216728.15,-6.0947,3.3484,77.34,77.34,1.74,1.74,75.61,75.61,77.34→1.74 (Δ=75.61),77.34→1.74 (Δ=75.61),70.79,252.31,6.0947,1.385446529230027
288,217620.11,-5.8825,2.8769,77.56,77.56,1.52,1.52,76.04,76.04,77.56→1.52 (Δ=76.04),77.56→1.52 (Δ=76.04),70.79,252.31,5.8825,1.331943504683103
289,217331.76,-5.6218,3.1224,77.96,77.96,1.12,1.12,76.83,76.83,77.96→1.12 (Δ=76.83),77.96→1.12 (Δ=76.83),70.79,252.31,5.6218,1.267924534741579
290,217143.15,-5.5164,3.0593,77.07,77.07,2.01,2.01,75.05,75.05,77.07→2.01 (Δ=75.05),77.07→2.01 (Δ=75.05),70.79,252.31,5.5164,1.239282930399247
291,218360.94,-6.3468,3.4074,76.69,76.69,2.4,2.4,74.29,74.29,76.69→2.40 (Δ=74.29),76.69→2.40 (Δ=74.29),70.79,252.31,6.3468,1.4201967804619673
292,218287.62,-5.4715,3.3387,76.12,76.12,2.96,2.96,73.16,73.16,76.12→2.96 (Δ=73.16),76.12→2.96 (Δ=73.16),70.79,252.31,5.4715,1.2196362094619755
293,218136.77,-5.2342,3.0663,79.16,79.16,0.08,0.08,79.08,79.08,79.16→0.08 (Δ=79.08),79.16→0.08 (Δ=79.08),70.79,252.31,5.2342,1.162234242943385
294,217701.98,-5.1779,3.0992,77.08,77.08,2.0,2.0,75.08,75.08,77.08→2.00 (Δ=75.08),77.08→2.00 (Δ=75.08),70.79,252.31,5.1779,1.145298463475259
295,217449.41,-4.5716,3.0413,77.11,77.11,1.97,1.97,75.14,75.14,77.11→1.97 (Δ=75.14),77.11→1.97 (Δ=75.14),70.79,252.31,4.5716,1.0073322966098073
296,216040.77,-4.1009,2.8878,77.49,77.49,1.59,1.59,75.89,75.89,77.49→1.59 (Δ=75.89),77.49→1.59 (Δ=75.89),70.79,252.31,4.1009,0.9001721435163463
297,217130.54,-4.5178,2.8627,79.24,79.24,0.16,0.16,79.08,79.08,79.24→0.16 (Δ=79.08),79.24→0.16 (Δ=79.08),70.79,252.31,4.5178,0.9878825259568637
298,215271.67,-3.4935,2.0053,78.05,78.05,1.04,1.04,77.01,77.01,78.05→1.04 (Δ=77.01),78.05→1.04 (Δ=77.01),70.79,252.31,3.4935,0.7610305489821356
299,214948.87,-2.9358,2.4245,78.11,78.11,0.98,0.98,77.13,77.13,78.11→0.98 (Δ=77.13),78.11→0.98 (Δ=77.13),70.79,252.31,2.9358,0.6371288491788244
300,215684.09,-3.8409,2.6795,78.85,78.85,0.24,0.24,78.61,78.61,78.85→0.24 (Δ=78.61),78.85→0.24 (Δ=78.61),70.79,252.31,3.8409,0.8303847217406838
301,214439.94,-4.0279,2.371,78.01,78.01,1.07,1.07,76.94,76.94,78.01→1.07 (Δ=76.94),78.01→1.07 (Δ=76.94),70.79,252.31,4.0279,0.8675339613518863
302,214248.0,-4.0424,2.4373,77.64,77.64,1.44,1.44,76.2,76.2,77.64→1.44 (Δ=76.20),77.64→1.44 (Δ=76.20),70.79,252.31,4.0424,0.8673961223108749
303,214468.02,-4.875,2.7074,76.1,76.1,2.98,2.98,73.12,73.12,76.10→2.98 (Δ=73.12),76.10→2.98 (Δ=73.12),70.79,252.31,4.875,1.042112402232744
304,215472.2,-4.324,2.5537,75.97,75.97,3.11,3.11,72.86,72.86,75.97→3.11 (Δ=72.86),75.97→3.11 (Δ=72.86),70.79,252.31,4.324,0.9209130703123082
305,215677.48,-4.4852,2.6425,77.74,77.74,1.35,1.35,76.39,76.39,77.74→1.35 (Δ=76.39),77.74→1.35 (Δ=76.39),70.79,252.31,4.4852,0.9517014656266053
306,215604.59,-5.0882,2.8217,79.05,79.05,0.03,0.03,79.01,79.01,79.05→0.03 (Δ=79.01),79.05→0.03 (Δ=79.01),70.79,252.31,5.0882,1.0756388748715224
307,214987.63,-4.587,2.8912,78.09,78.09,1.0,1.0,77.09,77.09,78.09→1.00 (Δ=77.09),78.09→1.00 (Δ=77.09),70.79,252.31,4.587,0.9661427592419384
308,215146.02,-4.0526,2.5359,80.3,80.3,1.22,1.22,79.08,79.08,80.30→1.22 (Δ=79.08),80.30→1.22 (Δ=79.08),70.79,252.31,4.0526,0.8504755395784293
309,215629.12,-4.6004,3.1881,77.74,77.74,1.34,1.34,76.39,76.39,77.74→1.34 (Δ=76.39),77.74→1.34 (Δ=76.39),70.79,252.31,4.6004,0.9618932134411726
310,214704.9,-3.7046,2.6349,78.93,78.93,0.15,0.15,78.78,78.78,78.93→0.15 (Δ=78.78),78.93→0.15 (Δ=78.78),70.79,252.31,3.7046,0.7718003866612518
311,215125.24,-3.8393,2.6194,78.43,78.43,0.66,0.66,77.77,77.77,78.43→0.66 (Δ=77.77),78.43→0.66 (Δ=77.77),70.79,252.31,3.8393,0.7969619541221523
312,214650.66,-3.3169,3.2833,77.86,77.86,1.22,1.22,76.64,76.64,77.86→1.22 (Δ=76.64),77.86→1.22 (Δ=76.64),70.79,252.31,3.3169,0.6860479734522004
313,214344.9,-3.6344,2.9059,77.92,77.92,1.17,1.17,76.75,76.75,77.92→1.17 (Δ=76.75),77.92→1.17 (Δ=76.75),70.79,252.31,3.6344,0.7490069023646279
314,214294.78,-3.7862,2.9175,77.38,77.38,1.7,1.7,75.69,75.69,77.38→1.70 (Δ=75.69),77.38→1.70 (Δ=75.69),70.79,252.31,3.7862,0.7774909137950243
315,213768.94,-4.8068,2.9421,78.53,78.53,0.55,0.55,77.98,77.98,78.53→0.55 (Δ=77.98),78.53→0.55 (Δ=77.98),70.79,252.31,4.8068,0.9835082227746377
316,214326.97,-3.919,2.9025,76.96,76.96,2.13,2.13,74.83,74.83,76.96→2.13 (Δ=74.83),76.96→2.13 (Δ=74.83),70.79,252.31,3.919,0.7990306163026814
